ID	TCGA-2V-A95S-01A-11R-A37K-07_LIHC_TP	TCGA-2Y-A9GS-01A-12R-A38B-07_LIHC_TP	TCGA-2Y-A9GU-01A-11R-A38B-07_LIHC_TP	TCGA-BC-A10Q-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10T-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10W-11A-11R-A131-07_LIHC_NT	TCGA-3C-AAAU-01A-11R-A41B-07_BRCA_TP	TCGA-3C-AALJ-01A-31R-A41B-07_BRCA_TP	TCGA-3C-AALK-01A-11R-A41B-07_BRCA_TP	TCGA-A7-A0CE-11A-21R-A089-07_BRCA_NT	TCGA-A7-A0CH-11A-32R-A089-07_BRCA_NT	TCGA-A7-A0D9-11A-53R-A089-07_BRCA_NT
Group	LIHC_TP	LIHC_TP	LIHC_TP	LIHC_NT	LIHC_NT	LIHC_NT	BRCA_TP	BRCA_TP	BRCA_TP	BRCA_NT	BRCA_NT	BRCA_NT
GPC1|2817	7.77821	8.56941	7.07581	7.61874	7.40914	7.83716	7.29765	7.09272	8.44759	7.43185	7.85264	7.41877
AKT2|208	8.01764	8.56941	8.5656	8.27436	7.81238	8.22738	7.84982	8.13523	7.9403	7.74578	8.34864	8.62912
SYBU|55638	5.47646	7.17549	5.52146	8.56922	6.49527	7.65634	7.45229	4.41543	6.61491	7.66769	6.73652	6.90105
CELF1|10658	7.67183	8.56884	7.99024	7.62803	7.53102	7.61776	8.11591	7.59321	7.5669	7.4613	7.42003	7.55318
MAN2B2|23324	7.01212	8.05579	8.56827	8.05769	7.34666	7.79152	7.90535	7.23244	7.7486	7.51634	7.7332	7.83134
MGRN1|23295	7.99632	8.56751	7.9865	7.85516	7.2563	7.97247	7.86898	8.18296	7.77711	6.92355	7.2627	6.77449
ARFGAP2|84364	8.15966	8.56751	8.22577	7.72002	7.6029	8.01599	7.80839	8.06651	7.70278	7.72972	7.76737	7.57719
THRAP3|9967	8.15364	8.56598	8.12385	8.284	7.9036	8.01102	8.46975	7.98069	8.42525	8.26671	8.21622	8.38569
SNRPD2|6633	8.56579	8.18702	7.40062	7.52294	7.29641	7.73543	7.65165	8.22147	7.81137	8.03208	7.82612	7.4206
RASSF7|8045	8.56579	7.94236	7.0193	6.76849	6.21261	7.02108	6.67933	7.15267	7.54089	5.87113	5.62563	3.19596
RGL2|5863	6.87833	7.2717	6.82871	6.12687	5.82895	6.33328	8.43039	8.09622	8.56481	7.67818	7.30023	6.79807
NAGLU|4669	7.93702	8.56465	7.95718	7.8774	7.62803	7.64922	6.65699	6.46031	6.41009	6.79998	7.20181	7.05737
SPCS1|28972	8.56388	8.51798	7.58014	7.82963	7.68202	8.34877	7.47929	7.77062	7.72302	7.78559	7.60876	7.14295
TMEM106C|79022	7.91608	8.5637	7.37463	6.43133	5.9135	6.53379	6.58158	7.04882	6.94249	7.43392	6.93114	6.45027
SLC25A23|79085	7.14441	7.68524	8.5637	7.37149	6.96319	7.70796	7.41738	7.05196	7.0949	7.12648	7.15328	7.72926
GAS6|2621	6.93537	7.88005	7.79975	7.55852	6.63068	7.78614	7.78845	7.39423	8.14153	8.56312	8.36908	7.57902
PROM2|150696	1.8111	3.6696	0.824102	3.41145	3.08052	3.59187	8.22015	8.56293	7.65298	7.98597	7.2149	3.63063
AK3L1|205	6.8773	8.56236	4.72283	7.1285	7.15696	7.18917	3.33618	4.08654	5.27956	5.65959	5.75395	6.78836
MRPS12|6183	7.42595	7.25841	8.56211	6.52209	6.26149	6.87833	6.28802	6.76588	6.53169	6.14585	6.20272	5.35321
GLO1|2739	8.01764	8.56198	7.4793	8.20385	8.17892	8.30968	8.13366	7.91667	7.85274	7.71976	7.75407	7.66951
NDUFA11|126328	8.56159	7.97728	8.53758	8.05627	7.86173	8.46884	6.95734	7.65949	7.57882	7.35125	7.48312	6.86456
CUL1|8454	7.794	8.56159	7.8867	7.54327	7.40184	7.87169	7.47667	7.16817	7.26024	7.38412	7.19167	7.45977
TNPO1|3842	7.72842	8.56121	7.43662	7.44483	7.54908	7.41878	8.15558	7.55171	7.73096	7.51322	7.56318	8.03266
ZNF207|7756	8.16138	8.56064	7.74544	7.24566	7.30047	7.41276	7.97754	7.80486	7.75341	7.84169	7.66661	7.76251
SPINT1|6692	7.70841	6.73102	3.32587	5.36129	5.57215	5.98896	8.55995	7.65133	8.405	8.26483	7.75455	4.8544
CAPZA1|829	8.50188	8.55949	7.21082	7.57968	7.69211	7.75319	8.04365	8.41698	8.11405	7.90537	7.84013	7.82668
TLK1|9874	7.43956	8.55891	6.98286	7.19293	7.00033	7.08423	6.86497	6.64967	7.21411	7.1544	7.03571	6.94668
PAPSS2|9060	7.87093	8.45978	8.55891	8.19229	7.90802	8.3299	4.90498	6.13854	6.25429	6.85199	7.14233	7.40926
SLC1A2|6506	4.77088	6.63463	3.05039	7.7878	7.67694	8.55853	7.9365	4.1914	4.93721	4.92872	4.7623	3.16174
SLC12A2|6558	8.55853	7.31189	5.71703	6.3081	6.48616	6.77537	6.99626	7.23178	8.08529	7.84716	7.21628	6.45188
CERK|64781	7.38833	7.84149	8.55834	7.09672	6.05678	6.96224	6.81783	5.93049	6.13625	6.6807	7.0294	7.0521
KIF1B|23095	7.04491	8.55776	7.90618	6.74052	6.66696	6.82329	7.70507	6.87467	6.93083	7.14418	7.26323	7.91471
CLIC4|25932	7.23273	8.55776	7.40367	7.32053	7.93236	7.39388	7.87568	7.71439	8.27593	8.2481	8.43744	8.83871
MTHFS|10588	7.78447	8.35161	8.3816	8.47094	8.22791	8.55718	6.01978	5.41983	6.01358	6.00342	5.83851	5.83224
UCKL1|54963	6.89971	7.16542	6.8078	6.39524	5.79301	6.55818	7.35271	8.55604	6.48646	6.28317	6.03841	5.78469
PDXK|8566	7.66294	8.2033	8.55603	7.23056	6.82871	7.57763	8.24706	7.81881	7.68067	7.91225	8.39108	8.8487
SCPEP1|59342	8.07247	8.02453	4.76395	6.56948	6.42811	7.06817	7.09013	6.73403	7.55224	8.55575	8.25548	8.05165
NRIP1|8204	6.75693	7.61579	7.58528	7.51098	7.47591	7.57661	8.55545	7.88031	8.09214	7.23423	7.199	7.77478
DDTL|100037417	7.22681	8.25004	7.52816	8.55535	8.24684	8.35105	5.3835	5.05943	5.82568	5.4061	5.81732	5.17861
SLC12A7|10723	8.46947	8.55526	8.28703	7.08087	6.99118	7.76387	7.97303	8.1094	8.23014	7.4146	7.1894	6.77972
LYPLA2|11313	8.25036	8.55507	7.77612	7.55381	7.43071	7.95823	7.37983	7.71358	7.53781	6.92854	6.91447	6.03428
PPP1R1A|5502	5.72685	8.04238	8.35726	8.25868	8.49454	8.55487	3.14688	4.63811	3.46502	5.89938	8.14678	9.39266
POMGNT1|55624	8.24955	8.38315	6.85895	7.08948	6.66313	7.1325	8.55459	7.6875	7.59557	7.51817	7.26987	7.02987
ZC3H11A|9877	8.50411	8.46358	8.43772	7.82764	7.65255	7.94414	8.16973	8.42038	8.55458	8.23514	8.08046	8.25339
SH3BP4|23677	6.84694	8.2938	7.37901	8.55372	6.8773	8.32482	7.55507	7.42171	7.8107	8.11108	7.56005	7.0061
CS|1431	7.85049	8.44956	8.0959	7.41638	7.27656	7.49165	8.01479	7.96538	8.33889	8.05149	8.5528	9.18554
TRIP6|7205	7.66763	8.55275	8.27283	7.54645	6.66568	7.67786	6.27881	5.69224	7.68525	7.41518	7.23516	6.78087
FAM129A|116496	6.31355	5.73334	5.26269	5.03044	5.05625	5.03695	6.34145	6.46878	8.55243	8.50397	8.24734	7.66236
AP1G1|164	7.93523	8.55237	8.21419	7.71021	7.73805	7.82485	8.27229	7.84259	7.34282	7.78984	7.57907	7.71958
DCTN2|10540	8.55005	8.38298	7.44717	7.15929	6.82546	7.15851	7.41531	7.86755	7.70203	7.95637	7.97276	7.97988
PRPSAP1|5635	8.23563	8.54927	7.80914	7.45703	7.29302	7.38212	6.62092	6.53673	7.38989	7.09697	6.81847	6.68891
C11orf59|55004	8.54889	8.07745	7.47477	7.22621	7.03791	7.32053	8.05049	7.39534	7.73982	7.56489	7.74743	7.49915
VCL|7414	6.81235	7.33629	6.64379	7.35819	7.41216	7.5984	7.6666	8.12723	8.08529	8.54833	8.50065	8.95551
GNPNAT1|64841	7.80832	8.37494	8.25764	8.54811	8.35726	8.48446	7.09985	6.49103	6.85701	6.74136	6.44132	6.2417
ETFDH|2110	7.06732	7.67647	8.49964	8.30918	7.98276	8.54772	5.57062	5.13896	5.64896	6.16525	6.63233	7.23962
NTN4|59277	6.9256	6.19644	5.41165	6.77992	7.08423	6.62804	4.64363	5.45919	7.62873	8.54735	8.19931	6.98181
S100A14|57402	6.18208	6.55393	5.90808	5.79909	5.34233	6.41182	7.51194	2.16172	8.54698	7.63433	6.45146	3.34562
TARS|6897	8.05389	8.54695	7.96346	7.69758	7.86057	7.72268	7.58668	7.38639	7.36768	7.23538	7.06666	7.44381
NRBP1|29959	8.18284	8.54675	7.92732	7.88646	7.6406	7.91022	7.5376	8.42873	7.83063	7.64896	7.72327	7.76511
AKR1B1|231	6.63857	8.54675	5.01064	5.88332	5.63121	5.97635	6.86533	7.04012	6.39501	6.95795	7.27372	7.09396
SMARCA2|6595	6.98564	7.65444	7.38275	7.81278	7.62217	7.73543	8.07385	7.62114	7.94486	8.54673	8.44716	8.68816
C22orf28|51493	7.94697	8.54656	8.19506	7.84031	7.30047	7.78614	6.88879	6.8877	7.54505	7.67214	7.68511	7.53758
ZCCHC14|23174	6.86066	8.54636	8.13681	7.18992	7.35692	7.24137	7.54547	7.02169	6.48922	6.7466	6.74688	6.73171
PTPRS|5802	3.96507	4.87595	8.54617	6.74524	5.273	5.76519	7.74703	7.41355	6.90461	7.32817	8.27809	8.80186
BACH1|571	6.79906	8.54617	6.53814	7.07918	7.18992	7.35308	6.34327	5.84766	6.5759	6.20642	6.1866	6.50582
CORO1A|11151	8.54578	7.00307	5.4848	5.72031	5.93754	6.45205	6.08777	7.29591	6.9607	6.77346	7.12007	6.07021
CKAP5|9793	7.50714	8.38891	7.28345	7.00488	6.61607	6.83087	8.54565	8.17021	7.82931	7.37082	7.36942	7.85037
KIFC3|3801	8.54539	7.91936	7.41638	7.06048	6.86797	7.49665	5.27145	6.10268	6.02364	6.11743	6.45561	6.30785
EPB41|2035	7.97392	8.54468	8.17676	7.05389	6.67891	7.31429	7.49462	7.23385	6.74547	6.98098	7.22811	7.31314
COL4A5|1287	3.86272	3.89419	2.37565	3.33618	3.96416	4.18659	8.54438	7.45897	7.71853	7.0725	6.17571	4.26771
DOK4|55715	6.75693	7.92008	8.54422	6.51175	5.70044	7.08171	6.37077	6.19187	5.78369	6.23916	5.91342	5.69314
SAP18|10284	8.54364	7.89878	8.30573	8.14148	8.02224	8.4187	7.65247	8.11483	7.81556	7.97783	8.01391	8.20754
NSFL1C|55968	8.24538	8.54364	7.53102	7.49332	7.20934	7.71423	7.50495	7.60095	7.3648	7.48511	7.53907	7.5717
RAPH1|65059	7.07157	8.388	8.54345	8.28375	8.10651	8.24538	6.9428	6.85	7.29117	7.15564	7.02506	6.98134
PPP2CA|5515	8.39615	8.54285	8.03004	8.02123	8.03268	8.34068	7.96954	8.02612	7.9427	7.9379	7.86564	7.6444
PDZK1|5174	7.66106	8.54247	8.41094	7.43897	7.21008	7.80384	6.20156	3.15957	7.24086	7.36601	6.31152	1.29555
PCDH11X|27328	0.77484	1.36138	0	0.592568	0	0	1.17067	8.54228	2.49722	2.2287	2.33978	0.824102
STBD1|8987	7.4686	8.4121	8.48942	8.54217	7.89878	8.35019	7.12517	6.32167	6.01773	6.48606	7.20455	8.20051
CYP7A1|1581	4.7511	8.54208	7.71334	5.98141	6.83195	7.07834	0.592568	0	0.48025	1.08183	1.14975	1.66101
SRPRB|58477	8.5413	8.34332	7.78281	7.51806	7.6044	7.85049	7.11789	7.31781	7.27982	7.25419	7.19365	6.7015
AQP3|360	7.41938	6.82979	6.74052	8.3589	8.54071	8.38617	7.44212	4.80827	6.19194	7.89359	7.41732	5.62757
TOM1|10043	8.16764	8.54032	8.18869	7.84776	7.49776	8.19202	6.45769	6.67631	7.25001	7.06873	7.45935	7.41449
UROD|7389	8.44074	8.54013	7.73762	8.06022	7.66856	8.28476	6.95996	6.77109	6.89711	7.34307	7.56786	7.59528
RFX5|5993	8.53993	8.11403	6.90174	5.7462	5.25227	5.8999	6.58635	6.69105	7.38989	6.84153	6.61686	6.60086
EMILIN1|11117	6.22851	7.17855	5.05625	7.19068	6.8638	6.99577	7.00505	8.21364	8.53973	7.86548	7.49594	6.98276
MTA2|9219	8.53935	8.10077	6.83733	7.23562	7.36391	7.57763	8.22413	8.25171	7.72513	7.59759	7.59054	7.49999
HMGCR|3156	7.8736	7.932	6.76157	8.20604	8.36054	8.53935	7.39773	6.92046	7.51395	6.89759	6.86311	6.30599
CAPZA2|830	8.079	8.53856	8.0523	7.59287	7.62315	7.69029	7.64771	7.18754	7.21988	7.57096	7.83091	8.02135
CNOT2|4848	7.56424	7.41276	7.09838	7.07327	6.90675	7.20117	8.53792	7.26214	7.22109	7.16034	7.08699	7.4009
TSPAN1|10103	5.73334	5.26786	2.33401	4.57048	4.87595	4.98282	8.53765	7.25511	7.74878	7.09881	6.48301	3.86476
HMGN1|3150	8.27589	8.12178	7.80832	7.17396	6.88857	7.91717	8.42503	8.12643	8.53722	8.34986	7.70615	6.73716
RAB3IP|117177	6.83411	7.01212	6.62407	5.8999	5.78383	6.47697	8.53697	5.56181	6.19532	6.14504	5.72491	5.0679
OST4|100128731	8.35043	8.24354	8.22577	7.86787	7.73193	8.27614	7.25643	8.53678	7.92544	7.7365	7.74822	7.62478
CLN3|1201	7.95367	8.53658	7.7562	6.91572	6.18621	6.96979	7.39688	7.38302	7.47951	7.09371	7.33934	6.53728
MOSC2|54996	6.29342	8.13447	8.53582	8.2797	8.08086	8.25739	6.01306	3.69356	5.5414	5.96342	6.05447	6.39401
CYBA|1535	8.02715	7.08339	5.46383	6.35089	6.3613	7.55852	5.81611	8.53572	7.09593	7.25262	7.34712	6.52093
LAMC2|3918	3.49722	5.33272	2.35649	4.37909	3.69303	4.73329	7.15867	4.62914	7.46208	8.53545	7.92523	5.40487
FASTK|10922	8.25635	8.53523	7.98582	7.30586	6.77878	7.41998	7.6266	7.92522	7.3881	6.84661	7.02673	6.60775
PKN1|5585	8.21879	8.53464	7.56579	6.99026	6.76964	7.49053	8.24859	8.2767	7.98383	7.45398	7.85905	7.64497
CORO6|84940	4.07496	3.0109	1.29233	2.23223	0	2.25843	4.87493	8.53411	3.34262	3.67268	4.28046	3.90998
LAPTM4B|55353	6.53814	8.53366	7.89952	6.67834	7.17702	6.99393	8.08006	8.47367	7.54308	7.63816	7.41029	6.53433
CSTB|1476	8.22067	8.53346	7.84893	7.79934	7.37086	8.14642	7.76313	7.75483	7.75625	7.79442	8.39483	8.27917
SCGB1D2|10647	0	0	0	0.592568	0	0.368462	8.47817	0.48025	4.52018	7.70199	8.53345	3.63915
ITFG3|83986	7.85366	8.5332	8.0398	7.67786	7.10579	7.79688	8.18429	7.75642	7.92354	7.66075	8.1565	7.91416
SPCS3|60559	8.53287	8.12888	8.40201	8.04975	7.88495	7.95367	7.65964	7.68856	7.7436	7.78523	7.81312	7.44083
COTL1|23406	8.32627	7.6454	6.54247	7.11233	7.23418	7.68156	6.77192	8.07048	7.5092	7.70543	8.53249	8.219
SNCG|6623	5.49306	6.63332	5.20949	3.57124	3.20229	3.92447	4.44393	5.97525	5.07955	7.38076	8.5319	8.46622
ABLIM3|22885	7.56838	8.4253	7.84854	8.53169	8.30127	8.32676	8.31276	6.56267	5.36245	7.20141	7.66573	8.18295
TSPAN6|7105	7.97522	8.53149	8.47429	8.25375	7.96172	8.38549	5.24272	6.91417	7.00821	7.31368	7.42609	7.39841
USF1|7391	8.5307	7.5689	7.44775	6.54391	6.41999	6.84268	6.8391	7.14126	7.04061	6.91634	6.87289	6.69333
GFPT1|2673	8.36497	8.42727	8.5307	7.7003	7.55799	7.6153	8.16894	7.76489	7.43729	7.48118	7.83001	8.10287
NOTCH2|4853	7.45819	8.53031	8.27129	7.76726	7.49998	7.43603	8.43459	8.07218	8.52964	8.27612	8.51779	9.44896
INTS3|65123	8.4388	7.97591	8.52991	7.05962	6.94409	7.20712	7.65197	7.56495	8.19604	7.66174	7.57772	7.47114
PTPN11|5781	8.04012	8.52971	7.72179	8.36054	7.92552	8.17414	7.68055	7.46158	7.62207	7.80729	8.26453	9.30847
TBX3|6926	5.9162	6.63857	6.92363	6.7511	6.16752	7.09838	8.52165	8.07895	8.52883	7.66844	6.90546	6.65802
PPP4C|5531	8.52754	8.51298	7.36265	7.90581	7.74066	8.10046	7.53263	7.97509	7.90598	7.26934	7.33395	6.62411
MAP2|4133	7.30115	8.52714	4.84938	4.8927	4.4934	4.6779	3.86556	3.34393	4.57048	6.03582	5.37069	5.46267
AMDHD1|144193	7.73281	7.44542	7.77528	8.08887	8.52714	8.15565	1.56663	2.40622	2.84805	2.97409	1.93721	2.5862
ARRDC4|91947	6.59441	8.52695	7.41095	8.16479	6.2186	8.14119	5.93504	5.92808	5.91029	6.64129	6.58309	6.70088
VWA1|64856	8.3673	8.52635	7.00488	7.95191	8.07371	8.24433	7.98343	8.05908	8.02392	7.9333	7.30858	6.5967
ESRRA|2101	8.52635	7.91972	8.38526	7.05531	7.15305	7.74803	6.13366	6.63072	6.5502	6.55387	6.60267	6.19191
ZNF706|51123	8.52595	7.74803	7.2717	6.96885	6.88755	7.33433	6.99404	7.52419	6.85571	7.10898	7.19053	7.13657
C9orf7|11094	8.52595	7.80221	7.8774	7.24993	7.39572	7.74457	6.90585	7.57151	7.1193	6.47043	6.37757	4.47638
APOL3|80833	8.52496	8.09986	6.97261	6.34036	6.37502	7.50439	6.25988	6.39739	6.1877	7.10143	7.34446	7.60623
ACAT2|39	7.76327	8.23976	7.21694	8.30422	8.47071	8.52486	5.46174	6.59842	6.59134	6.07293	5.76654	5.82574
FAM8A1|51439	7.91754	8.52437	7.76302	8.52198	8.19229	8.42046	7.06395	6.48552	6.64978	7.05731	7.15651	7.39215
C8orf85|441376	1.00903	2.39675	0	1.87108	1.39632	1.0387	8.52384	5.50815	5.67768	5.65182	5.27146	2.66131
CSRNP1|64651	7.31455	6.59987	5.36129	8.36264	8.35303	8.52357	6.29738	6.74796	6.90586	7.67361	8.16009	8.61758
FAM168B|130074	7.7977	8.52337	8.08395	6.92363	7.257	7.02376	7.65524	7.32201	7.69018	8.04967	8.18315	8.39552
LTBP3|4054	8.40267	8.4309	6.69109	7.63018	6.8528	8.17667	8.27517	7.76718	8.42988	8.52328	8.45428	8.13929
KEAP1|9817	8.52298	6.57228	8.31459	7.59136	7.50769	7.67833	7.89525	7.34159	7.25294	7.29424	7.53144	7.34659
STEAP4|79689	3.98291	5.97889	4.60515	7.7757	6.9976	6.95559	6.762	8.52282	6.73936	8.00976	7.70852	7.91787
SUMO1|7341	8.2169	8.52238	7.69029	8.05738	7.96172	8.36334	7.15005	7.46001	7.45994	7.68389	7.53486	7.49009
SAPS1|22870	8.52238	8.16934	8.43316	7.1325	6.97635	7.34343	7.90471	8.25337	7.75519	7.23309	7.4055	6.98323
DDX56|54606	7.95332	8.52238	7.46965	7.45876	7.28413	7.57815	7.42357	7.42334	7.36375	7.14343	7.1976	6.80373
PITRM1|10531	7.72375	8.52234	8.16835	7.43658	7.2363	7.69699	7.61685	7.3798	7.30006	7.39264	7.38779	7.79732
SMARCD2|6603	8.0901	8.32458	7.37337	7.69712	7.08171	7.73543	8.0116	8.2256	8.52144	8.13257	7.97974	7.93824
HLA-DMB|3109	8.52138	7.31522	5.50126	5.48894	5.92959	6.63463	5.95042	6.71332	6.59305	7.08773	7.04755	7.29194
ETF1|2107	8.16565	8.52138	7.735	7.8332	7.74889	8.0861	7.82575	7.73798	7.66799	8.09115	8.10824	8.43487
CSE1L|1434	7.56579	8.52119	7.61135	7.02643	7.01661	6.97167	8.13851	7.93954	7.57352	7.53346	7.39977	7.35216
ITGA1|3672	6.98564	8.52091	7.69903	7.93815	7.45658	7.47576	6.52165	6.76939	6.20473	6.4774	6.9083	8.54948
NASP|4678	7.99901	8.52079	7.23993	7.10085	6.84268	7.21964	7.84199	7.76335	7.73748	7.66546	7.32035	7.15702
CARHSP1|23589	8.3008	8.42434	8.52062	8.18042	8.2396	8.21147	7.14973	7.30944	7.20654	7.04695	7.34777	7.32818
SORBS2|8470	6.49375	8.19919	8.51999	8.28778	7.71913	8.35585	6.7833	5.52996	5.96592	7.65107	7.27006	6.443
TMEM129|92305	7.68937	7.21377	8.51959	7.13728	6.85541	7.27309	6.90792	6.69667	7.00971	7.12444	7.13427	6.9837
CCNC|892	7.62949	8.51919	7.68662	7.42178	7.30047	7.63192	5.85833	5.85027	6.93888	7.09355	7.00921	6.95546
TJP2|9414	7.90064	7.71557	7.00033	8.15937	8.51899	7.99193	6.87961	6.97955	7.34896	7.39334	7.69731	8.05425
TM7SF3|51768	7.32712	8.12711	8.51879	8.07496	7.76684	7.94201	6.94645	6.45889	7.13755	7.38195	7.28565	7.23962
ERP44|23071	8.51879	7.90875	8.32482	8.0523	7.61332	7.96901	7.04909	7.61714	7.04133	7.40112	7.43123	7.54137
CALU|813	7.73762	8.51859	8.015	7.79028	7.5438	7.64922	8.05422	8.17303	8.35527	8.06005	8.07638	8.72432
BRI3|25798	8.32416	8.51848	8.34379	8.30053	7.71557	8.51017	6.86028	7.11212	6.99617	7.04632	7.50509	7.53785
SCUBE1|80274	2.9242	8.51839	6.12905	5.0814	2.50531	5.26269	3.22284	0.504749	3.01752	4.83415	5.69754	5.38172
PUM2|23369	8.12385	8.51799	8.14931	7.9766	7.85671	7.94733	7.90763	8.33754	7.98086	7.95959	7.82492	8.03941
C1orf77|26097	8.51759	8.27027	7.80016	7.06219	7.05618	7.22984	7.59261	7.88271	7.85595	7.50032	7.343	6.97802
SRP68|6730	8.51739	8.39457	7.83676	7.55591	7.4668	7.67694	7.49695	7.6509	8.10597	7.56735	7.63568	7.79867
DTX1|1840	5.38907	6.44572	6.13988	8.18507	8.51739	7.08757	5.19991	4.48217	4.34402	5.09706	6.69008	7.5373
WDR72|256764	8.51679	5.85507	4.79958	7.44249	8.08641	7.44892	8.20745	3.79667	0.878545	3.3936	2.63397	2.35548
ANKRD57|65124	7.22402	7.95648	6.07304	8.05579	7.43071	8.51659	6.74268	5.72235	5.94555	6.70198	6.30467	5.90144
RNPEP|6051	7.87436	8.51599	7.70301	7.52726	7.26543	7.85903	7.68737	8.07613	8.04537	7.54729	7.57984	6.87144
DPYSL2|1808	7.34407	7.53316	6.18002	7.04665	7.43838	7.2385	6.24261	6.96852	7.4858	8.51542	8.36699	8.60329
WASL|8976	7.95297	8.51539	7.95507	7.90323	7.6024	7.70391	7.56316	7.13622	7.25177	7.19951	7.13965	7.23266
MRPL24|79590	7.65964	8.51499	7.99092	7.63916	7.4961	7.73631	7.79854	7.72205	7.55007	7.10195	7.29896	7.22081
GATAD2A|54815	7.78322	8.26127	8.51499	7.25276	7.4668	7.66669	7.52467	7.50691	7.57054	7.19166	7.27294	6.93139
CAPN5|726	8.08672	8.45744	8.51499	8.15794	7.7003	7.76387	5.52908	5.23034	5.67058	5.90976	5.90115	5.93835
POM121|9883	7.81392	8.51484	8.2795	7.72463	7.37044	7.74296	8.06739	7.84141	7.75302	7.55103	7.53979	7.59886
IDS|3423	8.09848	7.9379	7.24784	7.34148	7.48493	7.32974	8.51458	7.76553	8.16813	7.96989	7.95746	8.32931
MOV10|4343	8.51439	8.40872	7.48043	7.52618	6.96508	7.21671	7.15005	7.7156	7.18255	6.91129	6.71866	5.97912
TMPO|7112	7.77267	8.51438	7.45918	7.74059	6.88122	7.12085	7.47747	7.50237	7.02118	6.76384	6.51468	6.11011
C7orf41|222166	5.45959	6.73697	5.94542	5.29832	4.91824	5.35186	6.90551	5.54778	7.23878	7.29897	8.51364	9.89065
FAM198B|51313	6.01859	6.84907	6.3315	5.66296	5.99146	5.48894	8.40202	8.5134	8.34225	8.38822	8.47627	8.585
CCL16|6360	6.38012	8.37655	4.39441	8.51278	8.03139	8.05198	0.592568	0	0.876935	2.16172	2.03755	1.94255
FAM84B|157638	6.74641	7.93987	6.632	6.04501	6.33505	5.75574	8.51241	7.80929	7.25441	7.42601	7.37297	6.52988
LUZP6|767558	7.93702	8.51238	7.67925	7.65302	7.60788	7.60589	8.32211	7.87032	7.83571	7.94383	8.04563	8.30958
ESD|2098	7.94944	8.51238	8.32215	8.30771	7.88833	8.20522	6.38598	7.43732	7.29791	7.84939	7.74173	7.93278
NRP1|8829	8.35843	8.36893	7.13728	7.71244	8.00403	7.71557	6.9826	7.55883	7.60367	7.70914	8.51183	9.27204
CISH|1154	6.56948	6.60665	4.80629	8.51138	7.56528	6.55678	6.53365	7.70585	7.14606	5.83467	5.77752	5.25717
TSPYL1|7259	7.56579	8.5101	7.67272	8.06954	7.99697	8.03071	6.97536	7.43402	7.91976	8.12127	7.93075	7.80656
DKK3|27122	6.1591	6.69456	5.99146	5.77144	4.91367	6.1591	6.06642	6.38217	7.57924	8.51007	7.40458	6.32258
MED13L|23389	7.13966	7.4378	7.15618	6.70808	6.53814	6.61204	8.50901	7.4776	7.57522	8.00617	7.56552	8.3255
SAMM50|25813	7.06554	8.21555	8.50896	6.87626	6.61874	7.11802	6.60798	6.6888	6.99654	7.09802	7.2656	7.26701
TENC1|23371	7.49887	7.95788	7.39634	7.97453	7.67694	7.91754	7.16024	7.21259	7.78537	8.07002	8.50888	9.08785
WSB2|55884	8.50815	7.84071	8.48115	7.11721	6.92658	7.53903	6.69052	7.6405	7.19443	7.17406	7.47866	7.72252
VKORC1L1|154807	6.74641	7.62754	7.49053	7.43367	7.19519	7.04665	7.29789	7.01763	7.04783	6.99296	8.50804	9.3838
ARHGAP1|392	8.30152	8.14931	7.34278	7.39388	7.29302	7.46279	8.36314	8.39816	8.507	8.06455	8.32994	8.13651
PARP12|64761	8.50674	8.25972	7.66903	6.67708	6.31897	6.51915	6.20782	6.51415	6.58337	6.42826	6.34443	5.93566
UBE3C|9690	7.51316	8.50654	8.14584	7.41938	7.19293	7.37901	7.94911	7.44476	7.60984	7.41518	7.50302	7.97621
PIK3R3|8503	6.7511	6.52649	6.19441	5.54126	5.34711	5.77455	8.00816	7.08667	8.5065	7.49539	7.48227	6.83488
RAB11B|9230	8.39564	8.06275	8.50628	8.23075	7.89724	8.42086	7.41488	7.31781	8.08503	7.91689	7.92777	7.50785
AKR7A2|8574	7.46908	8.50553	7.45645	7.33629	7.36771	7.44073	7.14544	7.16747	7.35586	7.3543	7.3201	7.08504
ARF5|381	8.49638	8.50492	8.27204	8.1131	7.68248	8.2247	7.93008	8.23718	8.18269	8.00647	7.82184	7.28879
ILK|3611	7.9338	8.50411	7.44833	7.52078	7.32317	7.46737	7.48965	7.80004	7.94162	7.90384	8.13583	8.15453
RORA|6095	6.24611	7.36708	6.40853	8.5037	6.33683	7.34148	5.95847	5.90611	5.67909	5.88359	5.73347	6.15369
FLJ10357|55701	7.75876	8.5037	7.1285	7.26683	6.93925	6.82763	6.90447	7.22916	7.22291	7.43223	7.87147	8.34866
ABP1|26	3.4289	8.5035	0.368462	6.9575	2.35548	1.59739	1.36138	2.97727	2.62798	2.62984	1.79534	2.81889
EFR3A|23167	8.49781	8.50309	7.50934	8.01599	7.63675	7.67462	7.61732	7.44899	7.35638	7.28318	7.1894	7.62155
SLC17A9|63910	7.05012	8.50269	8.09255	7.20564	6.13556	7.24208	5.8534	5.81033	4.06603	4.15542	4.1914	3.16174
CASC3|22794	7.50769	8.50269	7.05962	6.79234	6.85857	6.9489	8.1236	8.10639	7.30572	7.94934	7.83375	8.06359
