Id	TCGA-2V-A95S-01A-11R-A37K-07_LIHC_TP	TCGA-2Y-A9GS-01A-12R-A38B-07_LIHC_TP	TCGA-2Y-A9GU-01A-11R-A38B-07_LIHC_TP	TCGA-BC-A10Q-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10T-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10W-11A-11R-A131-07_LIHC_NT	TCGA-3C-AAAU-01A-11R-A41B-07_BRCA_TP	TCGA-3C-AALJ-01A-31R-A41B-07_BRCA_TP	TCGA-3C-AALK-01A-11R-A41B-07_BRCA_TP	TCGA-A7-A0CE-11A-21R-A089-07_BRCA_NT	TCGA-A7-A0CH-11A-32R-A089-07_BRCA_NT	TCGA-A7-A0D9-11A-53R-A089-07_BRCA_NT
class	LIHC_TP	LIHC_TP	LIHC_TP	LIHC_NT	LIHC_NT	LIHC_NT	BRCA_TP	BRCA_TP	BRCA_TP	BRCA_NT	BRCA_NT	BRCA_NT
HMGA2|8091	7	0	1	1	2	1	2.068	6.3463	11.5846	3.8984	2.7118	2.0367
HMGB1|3146	8442	7488	3904	4351	4762	5921	3451.7581	6001.8132	6539.0981	5650.4762	5354.3959	5324.3381
HMGB2|3148	3644	3350	968	704	301	535	1892.5216	3464.1886	2355.813	1725.3968	1179.5016	1171.0794
HMGB3L1|128872	0	0	0	0	0	0	0	0	0	0.6349	0	0
HMGB3|3149	2987	3724	3797	1888	915	1916	1354.8538	776.0653	901.1171	1191.746	420.8745	211.8126
HMGB4|127540	0	0	0	0	0	0	0	0	0	0	0	0
HMGCLL1|54511	0	10	0	23	12	11	253.6689	103.3545	3.3099	99.0476	23.6953	36.1507
HMGCL|3155	6298	9369	5052	9875	9109	10420	495.2747	807.7969	860.1572	980	1114.8096	999.4908
HMGCR|3156	2626	2784	863	3662	4274	5111	1631.2702	1011.786	1832.4369	988.8889	955.3362	546.8432
HMGCS1|3157	3424	10614	3921	10224	15515	17582	1256.9707	1061.65	2242.0356	1012.6984	1108.0395	959.776
HMGCS2|3158	17300	46556	151367	77016	86027	87456	1.7233	0	3158.0472	3220	11978.5614	1.0183
HMGN1|3150	3927	3366	2460	1304	980	2743	4558.8022	3381.6863	5100.1241	4228.5714	2220.9685	842.1589
HMGN2|3151	12012	17184	5035	3864	3705	4257	8138.0841	8034.4515	8608.6057	6197.7778	5422.473	3588.0855
HMGN3|9324	1511.97	2190.75	2753.98	1577.99	1194.97	1792.96	361.5264	1519.4198	1016.0861	1514.8127	1018.456	945.9165
HMGN4|10473	2329	2020	226	449	459	717	1595.4257	1087.0354	1148.1175	1537.4603	1464.598	1374.7454
HMGN5|79366	16	229	17	474	264	393	106.5099	134.1795	145.6516	195.8952	126.3752	183.8442
HMGXB3|22993	1837	2269	985	471	380	553	1224.9175	1782.4116	1633.0161	1467.3016	1153.9257	830.4481
HMGXB4|10042	501	858	617	230	227	245	639.3421	352.6745	709.5573	499.6825	417.1133	575.8656
HMHA1|23526	2536	1102	229	319	249	615	539.7357	1458.7489	671.9073	655.873	938.0348	487.78
HMHB1|57824	0	0	0	0	0	0	0	0	0	0	1.5045	0
HMMR|3161	870.94	1581.9	302	28	5	12	263.2676	521.2058	164.6338	51.4286	17.3014	15.7841
HMOX1|3162	2745	6586	356	4847	10989	8171	374.6441	1027.1985	528.3409	679.0476	1057.6399	852.8513
HMOX2|3163	2250	3044	1521	2869	2041	3510	1046.3842	1261.1061	951.5929	1229.5238	875.5994	674.6436
HMP19|51617	37	4	10	2	1	3	993.6514	10.8794	2.4824	0	0.7522	0.5092
HMSD|284293	3	47	0	2	0	1	2.068	0.9066	0.4137	0.3175	0.3761	0
HMX1|3166	0	0	7	0	0	0	0.6893	0	4.1374	0.6349	0.3761	0
HMX2|3167	1	0	0	0	0	0	0	29.0118	0.8275	0.3175	0	0
HMX3|340784	0	0	0	0	0	0	0	36.2647	0	0.3175	0	0.5092
HN1L|90861	2238	6697	3035.99	1704	1788	1984.99	5251.8594	4671.777	4893.223	2901.5746	2589.9088	1254.0682
HN1|51155	3756	2152	583	527	646	937	1692.2748	7857.6609	5832.8506	1007.619	713.4932	319.2464
HNF1A|6927	1631	2569	1248	1150	626	803	25.8494	25.3853	19.8593	34.9206	16.9252	5.0916
HNF1B|6928	951	1105	451	509	388	741	0	0	0.4137	0	1.1283	0
HNF4A|3172	1988	12471	6021	8022	3062	5162	2.7573	1.8132	0.4137	1.2698	0	2.5458
HNF4G|3174	1868	603	745	350	356	386	0	45.3309	57.923	30.1587	9.779	4.0733
HNMT|3176	4112	9544	2766	4109	3987	3418	706.5506	799.6374	967.3149	1295.5556	1937.0005	3054.9898
HNRNPA0|10949	4566	5121	2820	2589	2833	2846	3569.9761	5716.2285	6108.3988	3446.3492	3397.0851	2120.1629
HNRNPA1L2|144983	3911	2140	1234	1374	1089	1166	1823.9345	2751.5866	2644.187	2677.4603	2114.1514	1557.0265
HNRNPA1|3178	13906	6224	3769	3387	2948	3869	5094.0574	8151.4053	7445.18	8091.4286	6630.9356	3788.1874
HNRNPA2B1|3181	31064	31320	20037	10919	10075	15913	17797.4923	17584.7688	17332.6438	14645.0794	11379.4076	9653.2587
HNRNPA3P1|10151	228	250	40	61	57	72	70.6551	79.7824	88.5395	77.4603	64.6921	52.9532
HNRNPA3|220988	10332	12031	2812	3600	3817	4190	4890.7087	5224.8413	6456.3508	5193.0159	4395.2985	2996.945
HNRNPAB|3182	8058.9	7351.23	1863.85	2888.16	3381.3	4263.04	3702.6697	6531.5594	4377.228	2898.7492	2326.6234	1505.2444
HNRNPCL1|343069	0	0	0	6.95	0	0	0	0	0	0	0	0
HNRNPC|3183	17099	15806	10051	7188	7326	9972	8914.9451	15029.0118	10772.4452	10012.0635	7758.9093	6563.1365
HNRNPD|3184	6998	3834	3229	2901	3366	3958	2769.6783	4587.4887	4573.8519	4529.2063	3916.5021	3027.4949
HNRNPF|3185	8649	6302.32	4505.36	4857.7	7695.32	6356	4796.5858	5556.718	7054.8076	3734.7429	3562.5764	2076.4715
HNRNPH1|3187	8473	9883	4936	1935	1982	2392	5270.8674	5714.4152	4628.0513	3880	3131.9229	2952.6477
HNRNPH2|3188	3286	4344	1903	2428	2625	2616	3353.1857	1629.1931	4278.0306	3780.3175	2872.4024	2259.165
HNRNPH3|3189	3734	2678	1691	1160	1636	1580	2177.8991	4117.8422	1979.3049	2654.5937	2137.0945	2318.2281
HNRNPK|3190	18673	20264	9165	9899	11547	12873	11268.6202	14038.078	14914.3566	12458.0952	11058.9563	11390.5295
HNRNPL|3191	10253.94	8813	4927	4768	4079	5593	4860.0341	6721.6682	6721.5556	4532.381	4457.7339	3363.5438
HNRNPM|4670	9524	9283	4613	3297	3809	4678	4677.0202	4365.3672	5747.621	5607.9365	4400.5642	2622.1996
HNRNPR|10236	4595	5962	1703	1698	1543	1645	4309.6139	2606.5277	3396.7729	2862.8571	2378.1852	2394.0937
HNRNPUL1|11100	5936	9996	6099	3034	2838	3174	7075.501	7184.9501	7218.0389	5472.0635	5299.4828	5301.4257
HNRNPUL2|221092	5269.6	6358.07	3070.98	1595	1730	1910	5958.927	2950.9701	3024.2532	4241.4444	3701.544	3651.7312
HNRNPU|3192	15824	20223	9729	6545	7643	9444	11268.6202	9754.3064	13642.5321	10280.9524	9143.0183	7776.9857
HNRPDL|9987	5276	2661	2550	3682	2369	3148	3971.5036	3777.8785	4640.8771	4237.4603	3636.2953	3179.7352
HNRPLL|92906	816	1004	464	296	333	412	522.8474	523.1188	565.9909	541.2698	485.5665	600.8147
HOMER1|9456	251	16	25	94	48	150	85.4754	107.8876	191.5598	197.7778	77.48	40.7332
HOMER2|9455	2153	1691	885	1869	1096	1229	965.734	440.6165	388.4981	562.8571	264.7861	43.279
HOMER3|9454	1427.84	405	266	137	128	307.08	561.1046	687.2167	1019.0319	532.0635	549.5063	278.5132
HOMEZ|57594	270	677	449	150	233.13	155	306.7498	381.6863	432.7679	506.0317	456.2294	313.2332
HOOK1|51361	2147	2139	4188	2416	3046	1573	1190.4516	573.8894	623.0865	690.4762	321.2036	10.1833
HOOK2|29911	1184	821	1532	196	157	330	1538.9016	1100.6346	1248.6554	1062.5397	1505.5947	2582.4847
HOOK3|84376	781	867	2069	793	546	865	805.4677	550.3173	982.6231	853.0159	863.1876	1526.4766
HOPX|84525	298	145	30	26	26	41	342.9355	466.9084	250.724	168.5714	132.7692	93.1772
HORMAD1|84072	5	1	1	0	0	2	0	2.7199	0.4137	3.8095	0	1.5275
HORMAD2|150280	58	81	0	27	4	23	0	0	0	0	1.5045	0
HOTAIR|100124700	0	0	0	0	0	0	22.4028	4.5331	313.6119	18.4127	25.5759	1.0183
HOXA10|3206	386	9	492	2	1	4	24.4708	47.1442	88.5395	139.3651	526.1871	949.5927
HOXA11AS|221883	6	2	9	1	0	0	1.7233	3.6265	7.4472	4.127	1.8806	13.2383
HOXA11|3207	42	1	19	0	0	1	3.7912	16.3191	18.2044	6.6667	13.5402	55.499
HOXA13|3209	53	493	857	0	1	1	1.7233	0	1.6549	2.8571	4.5134	5.6008
HOXA1|3198	12	10	4	3	2	10	5.8592	12.6927	18.2044	28.8889	43.6295	12.22
HOXA2|3199	71	4	1	4	0	2	3.4466	2.7199	9.1022	51.4286	47.3907	28.0041
HOXA3|3200	93	23	8	10	6	8	7.9272	16.3191	52.1307	129.5238	135.402	109.4705
HOXA4|3201	17.97	24.98	13	9	34	22.78	7.9168	15.3762	31.0178	130.4032	125.7433	74.1853
HOXA5|3202	36	7	3	6	11	7	6.8932	9.9728	28.5478	161.9048	152.3272	69.2464
HOXA6|3203	0	1	0	0	0	0	2.4126	1.8132	5.362	14.873	12.7203	29.5316
HOXA7|3204	6	3.74	2	0	0	4	20.6795	36.3554	92.4452	303.4381	672.0527	402.943
HOXA9|3205	14	3	4	0	1	2	10.3398	7.2529	37.2362	199.0476	397.1791	134.9287
HOXB13|10481	841	2	29	0	0	0	2.7573	46.2375	43.0285	8.5714	0	0
HOXB1|3211	0	0	0	0	0	0	0	0	0	0	0	0
HOXB2|3212	128	63	27	33	67	57	1072.9229	147.7788	296.6487	317.1429	521.6737	216.3951
HOXB3|3213	97	102	52	28	30	37	1345.8927	1384.4062	248.6554	216.5079	323.4603	328.4114
HOXB4|3214	111	60	19	20	15	14	287.4455	39.8912	79.8511	102.5397	152.3272	226.5784
HOXB5|3215	67	14	10	7	7	21	633.1383	28.1052	40.1324	16.8254	57.5458	80.9572
HOXB6|3216	292	18	14	10	12	48	906.108	330.0091	518.825	43.1746	73.3427	158.3503
HOXB7|3217	25	25	53	9	7	21	540.0804	290.1179	85.6434	141.9048	289.2337	428.2077
HOXB8|3218	13	1	1	0	0	3	599.7064	25.3853	9.1022	12.0635	47.3907	106.4155
HOXB9|3219	21	2	0	0	1	0	80.9948	14.5059	12.8258	11.746	17.3014	7.1283
HOXC10|3226	1	0	72	14	3	6	1118.0732	14.5059	151.4274	244.4444	155.7123	7.6375
HOXC11|3227	0	0	1	0	0	0	97.1938	23.5721	212.6603	14.6032	13.1641	1.5275
HOXC12|3228	0	0	0	0	0	0	17.2329	0.9066	0	0.6349	0	0
HOXC13|3229	0	1	9	0	0	0	157.5091	136.8994	239.9669	53.6508	22.1909	0
HOXC4|3221	20	2	27.29	0	3	3	230.0804	50.7706	123.3844	67.3016	88.5491	91.1914
HOXC5|3222	5.26	0	7.95	0	1	0	53.9426	48.0145	51.6301	30.5873	53.3672	61.6548
HOXC6|3223	101.74	1	41.75	3	1	3	225.3827	293.7806	356.6363	202.1111	256.3912	359.3737
HOXC8|3224	68	0	4	0	0	1	82.3735	77.0626	100.9516	101.2698	139.1631	409.8778
HOXC9|3225	26	0	65	1	3	1	233.334	327.2892	382.2921	109.5238	146.3094	168.5336
HOXD10|3236	20	4	5	0	0	3	3.4466	0	10.3434	59.6825	41.3728	9.6741
HOXD11|3237	1	0	1	0	0	0	0	1.8132	2.0687	4.4444	7.5223	9.165
HOXD12|3238	0	0	0	0	0	0	0	0	0	0	0	0
HOXD13|3239	0	0	0	1	0	0	0.3447	0	0	4.7619	13.5402	6.11
HOXD1|3231	255	7	7	0	0	0	29.296	30.825	10.3434	18.7302	21.4386	30.5499
HOXD3|3232	22	7	11	0	0	3	9.6504	11.786	16.5494	26.6667	44.3818	54.4807
HOXD4|3233	6	1	16	1	0	1	23.0921	3.6265	9.1022	26.3492	38.3639	65.1731
HOXD8|3234	44	26	49	0	1	5	156.8198	62.5567	81.9197	162.5397	263.6577	352.8513
HOXD9|3235	142	37	61	0	0	13	48.9416	24.4787	91.4357	252.0635	242.5952	100.3055
HP1BP3|50809	3602	5877	2874	2640	1932	2725	4325.1236	3430.6437	4412.9086	3719.6825	3610.7193	4503.055
HPCAL1|3241	1697	2054	2045	1277	1149	1648	521.1241	846.7815	609.4332	645.7143	911.3305	552.9532
HPCAL4|51440	2	0	0	1	4	2	4.1359	2.7199	5.7923	4.127	1.5045	5.0916
HPCA|3208	1	0	0	1	0	0	10.6844	24.4787	5.7923	5.0794	7.5223	1.0183
HPDL|84842	8	20	10	0	0	1	45.495	34.4515	9.9297	13.6508	14.2924	0.5092
HPD|3242	10	22060	10158	69019	38165	82238	0.6893	1.8132	32.2714	15.5556	1396.5209	83.5031
HPGDS|27306	1	34	8	4	35	16	18.9562	15.4125	55.0269	87.9365	175.2703	90.6314
HPGD|3248	3521	132	222	8549	3160	7364	5.8592	966.4551	520.8937	138.0952	1991.1613	105.3971
HPN|3249	12432	13125.98	33755.99	20794.99	11384	17736.99	3000.5963	1228.4406	99.2966	610.7937	481.4292	6.11
HPRT1|3251	2209	1486	665	604	1399	930	719.303	711.6954	434.8366	520.3175	421.2506	204.6843
HPR|3250	200	20445	7343	21018	14307	15886	1.3786	0	0	2.2222	2.6328	1.0183
HPS1|3257	4108	2943	1075	1355	930	1839	789.958	1067.0898	1182.0439	1588.254	1628.5849	1263.2383
HPS3|84343	1295.33	4384.12	788.44	1280.32	1410.56	1841.38	1957.9378	970.5077	652.6189	780.8127	657.2788	538.1976
HPS4|89781	1040	1212	831	282	310	450	1209.0631	715.3218	702.5238	920.6349	839.1161	814.1548
HPS5|11234	495	1130	701	1709	1060	4506	444.6099	293.7443	438.1465	1063.4921	814.2924	684.8269
HPS6|79803	583	578	412	483	351	453	685.1817	339.9819	592.8837	605.7143	584.1091	339.1039
HPSE2|60495	0	0	0	0	0	0	0	0	5.3786	40.3175	38.74	60.5906
HPSE|10855	73	70	18	8	22	33	17.5776	13.5993	7.861	51.746	13.1641	23.9308
HPVC1|3262	0	0	0	0	0	0	0	0	0	0	0	0
HPX|3263	6982	92835	158934	266158	173868	200085	74.1016	670.8976	122.8796	1011.1111	131.6408	4.0733
HPYR1|93668	0	0	0	0	0	0	0	0.9066	0.4137	0.6349	0	0
HP|3240	9637	364999	82603	1486786	1716581	1572873	5.1699	41.7044	8.2747	59.0476	123.7424	68.2281
HRASLS2|54979	21	11	0	2	34	77	9.6504	26.2919	56.2681	37.7778	88.7635	2.0367
HRASLS5|117245	1	1	1	2	1	4	340.8676	31.7316	14.8945	304.127	1709.0738	3924.6436
HRASLS|57110	0	2	2	2	0	7	37.5678	17.2257	15.722	9.8413	37.6117	11.2016
HRAS|3265	1680	1183	257	318	297	633	793.7493	1703.5358	869.6731	659.6825	590.1269	356.4155
HRCT1|646962	178	1167	17	3	33	30	3.1019	67.9964	179.5614	95.873	607.0522	143.0754
HRC|3270	22	53	40	30	43	16	7.2378	6.3463	25.6516	38.4127	101.1754	72.3014
HRG|3273	247762	75436	77206	168590	202291	217964	0	0.9066	0	0.3175	0	0
HRH1|3269	40	177	34	12	54	34	67.8978	126.0199	114.1911	191.4286	268.9234	385.947
HRH2|3274	2	3	4	6	2	1	24.4708	14.5059	8.2747	15.873	23.3192	25.4582
HRH3|11255	0	0	4	0	0	0	2.7573	3.6265	0	0	0.7522	0
HRH4|59340	8	4	11	2	2	1	0.6893	1.8132	2.0687	1.5873	3.7612	3.5642
HRK|8739	4	0	0	0	0	0	0	0	0.8275	0.9524	0.7522	1.5275
HRNBP3|146713	0	6	2	0	0	1	0.6893	2.7199	1.2412	0.3175	2.2567	2.5458
HRNR|388697	4	2	10	2	2	2	5.5145	5.4397	1.6549	11.746	7.8984	8.1466
HRSP12|10247	2141	7629	16852	17051	18602	26786	201.2808	607.4343	215.5565	238.4127	321.2036	600.3055
HR|55806	8	11	4	55	20	16	223.6836	376.2466	851.4688	332.0635	309.9201	95.723
HS1BP3|64342	1192	2554	1352	835	565	962	803.7444	1371.7135	821.6798	580.6349	642.7833	493.89
HS2ST1|9653	729	2410.37	808.28	1004.17	781.3	1144.26	1018.1222	504.0798	685.9743	740.3175	735.6841	904.5112
HS3ST1|9957	46	57	26	27	30	96	35.4999	73.4361	83.9884	83.1746	98.5425	37.169
HS3ST2|9956	60	89	36	24	30	14	9.3058	37.1714	11.1709	36.8254	82.7457	42.2607
HS3ST3A1|9955	49	30	59	180	103	96	26.5387	52.5839	81.9197	13.6508	9.779	9.165
HS3ST3B1|9953	56	52	150	237	225	140	4.4806	16.3191	14.4808	5.7143	4.8895	5.0916
HS3ST4|9951	6	3	0	0	2	0	0	0	6.6198	56.5079	46.6385	5.0916
HS3ST5|222537	0	0	0	0	1	0	0	0.9066	19.4456	2.2222	0	1.5275
HS3ST6|64711	0	1	0	1	0	1	12.4077	1.8132	0.8275	1.2698	2.2567	0.5092
HS6ST1|9394	1879	1744	4190	1674	919	1525	2060.0258	1477.7879	1464.6256	2352.0635	1087.3531	441.9552
HS6ST2|90161	2	7	224	0	5	2	58.2473	42.6111	44.2698	131.4286	40.2445	13.7475
HS6ST3|266722	0	0	19	26	7	11	363.6151	621.0335	312.7844	39.6825	49.2713	2.0367
HSBP1L1|440498	366	504	307	264	291	392	126.1451	295.5576	327.6789	237.4603	98.1664	82.9939
HSBP1|3281	3390	3083	1711	1507	1528	1941	4261.7063	4759.7461	1664.0463	2857.4603	1874.189	1012.7291
HSCB|150274	501	651	890	330	474	605	189.2177	168.631	295.8213	324.4444	183.1688	147.1487
HSD11B1L|374875	47	64	213	97	67	108	183.0138	38.078	202.3169	213.0159	150.0705	58.0448
HSD11B1|3290	69	10836	2468	18867	15161	17940	12.4077	85.2221	14.8945	88.5714	899.2948	1585.0305
HSD11B2|3291	145	284	1421	138	86	136	1021.9134	170.4442	76.5412	377.4603	158.7212	39.2057
HSD17B10|3028	2666	5591	2380	5009	3752	6616	2257.1706	2317.3164	1342.9872	1364.4444	1305.5007	978.1059
HSD17B11|51170	7025	7185	8117	2684	6687	5525	100.2957	948.3228	507.6541	540	1437.8937	1604.3788
HSD17B12|51144	2841	2600	1202	3972	2543	3929	1388.6304	790.5712	815.8875	2256.5079	2380.8181	1586.0489
HSD17B13|345275	15	13691	5397	20302	22844	18963	0.3447	4.5331	1.6549	8.5714	365.9614	677.1894
HSD17B14|51171	139	934	1089	1253	305	283	196.4555	105.1677	86.8846	159.3651	165.1152	91.6497
HSD17B1|3292	975.94	67.73	44.53	31.85	37.1	62.15	122.5297	33.3998	508.1341	67.9746	150.6046	73.1415
HSD17B2|3294	3996	5108	9896	6645	6954	6306	0	0.9066	72.4038	247.619	74.4711	0.5092
HSD17B3|3293	165	196	56	4	0	33	0.6893	28.1052	3.3099	7.619	1.8806	2.0367
HSD17B4|3295	3735	15954	17355	9907	7604	13781	4112.1244	3296.4642	2717.0046	3385.7143	3194.7344	4418.5336
HSD17B6|8630	635	22931	36209	32230	29739	37723	60.66	78.8758	151.4274	17.7778	13.5402	4.0733
HSD17B7P2|158160	54	72	43	15	33	102	16.8883	48.9574	66.6115	49.5238	27.8326	16.8024
HSD17B7|51478	828	477	669	478	622	939	185.4264	304.6238	427.8031	250.7937	216.267	70.2648
HSD17B8|7923	656	2117	747	1480	1327	1555	289.1688	209.4288	275.1345	351.4286	387.7762	214.8676
HSD3B1|3283	0	1	91	13	0	5	0	0	4.5511	3.4921	17.3014	1.0183
HSD3B2|3284	3	2	6	11	3	19	0.6893	0	182.0439	1.2698	930.5125	0
HSD3B7|80270	2380	7893	3903	3718	1762	3277	1769.1337	1591.1151	964.4187	731.1111	1089.2337	1005.0916
HSDL1|83693	773	669	283	199	171	233	962.2874	594.7416	464.2118	712.381	546.4974	523.4216
HSDL2|84263	1989	4731	4405	4650	4573	6895	633.8276	771.5322	549.8552	1215.5556	2386.4598	5848.2688
HSF1|3297	5946.44	3229.6	2983.24	1341.19	1179.79	2019.73	1603.6596	3717.5884	1838.2623	1492.6127	1446.2811	917.3116
HSF2BP|11077	8	8	5	0	3	3	37.9125	12.6927	39.3049	27.3016	15.4208	5.6008
HSF2|3298	393	523	125	94	93	112	198.1788	403.4451	342.1597	369.2063	247.8608	315.6823
HSF4|3299	312.74	601.95	297.79	41.41	0	145.15	630.026	500.1541	127.559	168.8476	108.1561	38.722
HSF5|124535	2	2	3	0	1	2	0	0.9066	2.4824	0.9524	2.6328	0.5092
HSFX1|51402	0	0	0	0	0	0	0	0	0	0	0	0
HSFX2|100130086	19	36	7	14	7	4	99.2617	56.2103	68.6802	29.5238	39.4922	18.8391
HSFY2|159119	0	0	0	0	0	0	0	0	0	0	0	0
HSFYL1|27437	0	0	0	0	0	0	0	0	0	0	0	0
HSH2D|84941	1440	51	35	30	27	110	253.3242	339.0752	165.9082	211.4286	89.5157	32.5866
HSN2|378465	4	19	1	13	5	4	26.8834	47.1442	8.6885	3.1746	3.7612	16.2933
HSP90AA1|3320	38644	60578	33262	14901	18577	16727	21447.0845	20297.3708	25280.9268	22688.254	18589.5628	24568.7373
HSP90AB1|3326	30082	70637	25644	13858	15266	19445	42837.645	30064.3699	33062.4741	26106.9841	22937.0945	19981.6701
HSP90AB2P|391634	28	156	66	12	21	16	112.3588	63.4633	94.3318	61.5873	5.2656	56.0081
HSP90AB4P|664618	3	4	2	0	1	0	0.3447	0	0.8275	1.5873	1.5045	0
HSP90B1|7184	60079	70893	120947	30416	20969	23224	17573.1194	20077.0626	13896.566	18245.0794	13539.4452	14101.3238
HSP90B3P|343477	22	22	46	10	6	5	5.8592	4.5331	5.7923	4.4444	3.385	5.6008
HSPA12A|259217	62	81	353	34	37	44	564.8958	125.1133	176.6653	253.3333	1618.0536	4380.8554
HSPA12B|116835	122	202	113	77	36	88	79.2715	212.1487	325.6103	427.9365	727.0334	761.7108
HSPA13|6782	986	1052	1196	554	753	467	736.5359	586.582	1170.4592	532.6984	546.8735	620.6721
HSPA14|51182	493	883	495	210	295	319	415.3139	679.0571	406.2888	369.8413	283.2158	351.3238
HSPA1A|3303	9552.1	66499.03	5380.02	8296.28	22381.51	10634.5	17311.8921	6000.8704	11598.6802	12508.7143	12088.237	7524.1446
HSPA1B|3304	1044	6391	132	749	2992	1302	2583.2179	941.0698	961.5225	1713.6508	1717.3484	879.3279
HSPA1L|3305	67	76	22.02	37	28.02	28.02	95.1258	43.5177	56.2681	60.4	77.228	87.1589
HSPA2|3306	183	373	97	139	138	222	723.7835	1458.7489	656.1854	634.9206	1190.7851	331.4664
HSPA4L|22824	335	103	537	83	164	320	134.7616	21.7588	63.7153	213.0159	100.047	63.1365
HSPA4|3308	4387	7855	4055	1911	2059	2265	2725.9066	2571.1695	2496.4832	2521.9048	2146.8735	2275.4582
HSPA5|3309	41058	47857	59016	23719	18808	20091	19475.2914	19945.6029	14853.5374	17537.4603	11993.2299	8118.6354
HSPA6|3310	311	173	74	70	162	143	188.5284	194.0163	129.9131	105.3968	119.229	191.9552
HSPA7|3311	191	60	6	15	7	41	109.9462	265.6392	110.0538	63.8095	153.8317	275.4582
HSPA8|3312	35259	84573	36482	11965	30162	17554	28959.2682	10635.5394	17629.7062	24863.8095	19691.5844	19976.5784
HSPA9|3313	14770	23941	16177	11574	10765	14386	8804.9989	6204.8957	5624.3277	5990.7937	5183.6389	5420.5703
HSPB11|51668	896	1060	522	228	237	481	598.3277	398.0054	374.8448	398.4127	289.9859	201.6293
HSPB1|3315	23424	25087	8646	4073	4432	8527	8531.3398	33125.1133	16637.1535	4499.0476	9184.7673	3082.9939
HSPB2|3316	21.29	65.83	10	22	24	29	16.84	87.942	58.7505	293.3048	640.8989	713.5692
HSPB3|8988	0	0	0	0	0	0	0	0	0	2.8571	0	0
HSPB6|126393	79	633	206	405	613	561	74.4463	223.9347	168.3906	2822.2222	9107.2873	20623.7271
HSPB7|27129	11	75	100	7	16	11	30.33	52.5839	22.7555	288.8889	5728.6319	10879.8371
HSPB8|26353	78	1882	87	108	112	240	1442.3972	1085.2221	179.1477	2130.1587	1795.5806	1814.664
HSPB9|94086	114	150	10	52	64	117	69.9657	2.7199	0	3.8095	0.7522	3.055
HSPBAP1|79663	262	408	37	100	92	161	147.1693	123.3001	97.228	157.7778	157.5929	191.446
HSPBP1|23640	1270	1843	1303	715	657	1188	743.7737	958.2956	950.3517	599.3651	577.339	279.0224
HSPC072|29075	0	1	0	0	0	0	0.417	0.9066	0.4261	1.1048	4.1373	1.222
HSPC157|29092	385	612	217	133	120	166	237.1253	135.0861	418.7009	337.7778	239.2102	339.613
HSPC159|29094	637	618	508	247	342	345	64.1065	105.1677	209.7642	514.6032	459.2384	540.7332
HSPD1|3329	20824	32932	14320	12234	13174	16871	6483.7356	4666.3645	4534.5552	6497.4889	5126.0931	4379.8422
HSPE1|3336	6807	7818	5644	3013	3773	6234	1223.525	2205.8024	1808.0182	1158.3841	995.2045	721.9908
HSPG2|3339	2573.7	8724.1	4857.08	2241.94	2184.61	1825.19	10042.4999	9777.4977	10671.4977	6004.6857	15902.8039	29704.3839
HSPH1|10808	2214	2838	2285	686	1635	1088	2997.8424	2554.8504	1905.6682	2301.2698	1292.7127	1008.1466
HTATIP2|10553	8262	8977	1747	1255	1206	2640	1028.8066	1364.4606	458.0058	585.3968	725.5289	623.2179
HTATSF1|27336	4418	4077	1763	1315	1240	1629	2523.5919	1384.4062	1940.422	2220	2229.2431	2754.0733
HTA|283902	0	0	0	0	0	0	0	0	0	1.2698	0	0
HTN1|3346	0	0	0	0	0	0	0	0	0	0	0	0
HTN3|3347	0	0	0	0	0	0	0	0	0	0	0	0
HTR1A|3350	0	0	0	0	0	0	0	0	1.6549	0	0	0
HTR1B|3351	1	1	1	0	0	3	2.4126	4.5331	0.8275	1.5873	0.3761	1.0183
HTR1D|3352	7	57	54	0	9	0	7.5825	1.8132	15.3082	1.2698	4.8895	0.5092
HTR1E|3354	0	0	14	0	0	0	4.1359	0.9066	2.8962	0	0	0
HTR1F|3355	2	0	1	0	0	0	487.6922	19.9456	9.5159	6.9841	6.0179	9.165
HTR2A|3356	0	1	0	1	0	1	0	0	2.8962	33.3333	13.5402	2.5458
HTR2B|3357	59	104	3	65	45	63	17.9223	17.2257	15.722	21.5873	91.0202	146.6395
HTR2C|3358	0	0	0	4	0	1	0	0	0	0.3175	0	0
HTR3A|3359	3	7	2	0	0	0	3.1019	1.8132	0	0.3175	3.0089	0
HTR3B|9177	0	0	0	0	0	0	0	0	0	0	0	0
HTR3C|170572	0	7	0	0	0	0	0.3447	0	0.4137	1.5873	0.7522	0
HTR3D|200909	0	0	0	0	0	0	0	0	0	0	0	0
HTR3E|285242	0	0	0	0	0	0	0	0	0	0	0	0
HTR4|3360	1	50.95	2	1	0	0	0.3447	0	0	0.6349	0.3761	6.6191
HTR5A|3361	0	0	0	0	0	0	0	0	0	0	0	0
HTR6|3362	0	0	0	0	0	0	0.6893	0	2.8962	3.1746	1.1283	0
HTR7P1|93164	20	154	109	38	33	35	215.0671	99.728	98.4692	196.5079	197.8373	184.3177
HTR7|3363	7	15	1	4	11	4	9.9951	8.1596	46.3384	18.0952	18.4297	23.9308
HTRA1|5654	8921	4750	2507	2846	2800	6189	2307.8355	4792.3844	8959.8676	6512.6984	10187.4941	14439.4094
